,DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,VOLUME,VALUE,NO OF TRADES,DELIVERY QTY,DELIVERY %,SYMBOL
129,2026-02-19 18:30:00,EQ,140.45,144.33,139.7,140.45,143.0,142.7,142.51,11915213,1698028268.52,75196,3889957,32.65,ADANIPOWER
130,2026-02-18 18:30:00,EQ,145.7,146.43,140.0,144.49,140.64,140.45,142.45,14048153,2001163549.15,78798,5387640,38.35,ADANIPOWER
131,2026-02-17 18:30:00,EQ,144.5,145.25,142.2,144.35,144.5,144.49,143.64,10122491,1453985422.14,53454,3866138,38.19,ADANIPOWER
132,2026-02-16 18:30:00,EQ,142.54,145.0,141.58,142.77,144.21,144.35,143.86,11021261,1585474611.89,66031,3484044,31.61,ADANIPOWER
133,2026-02-15 18:30:00,EQ,140.5,143.65,139.01,139.9,142.45,142.77,142.1,17314552,2460456158.2,104873,3561234,20.57,ADANIPOWER
134,2026-02-12 18:30:00,EQ,149.2,149.3,139.1,149.79,140.4,139.9,141.69,38679559,5480640727.2,176592,14983242,38.74,ADANIPOWER
135,2026-02-11 18:30:00,EQ,150.47,150.75,148.75,150.91,149.65,149.79,149.62,8553724,1279774858.82,53916,3056106,35.73,ADANIPOWER
136,2026-02-10 18:30:00,EQ,149.59,151.33,147.8,149.05,150.65,150.91,149.81,10695646,1602295987.63,60559,3830074,35.81,ADANIPOWER
137,2026-02-09 18:30:00,EQ,152.0,152.0,147.81,151.37,149.0,149.05,149.24,17009549,2538428378.66,89932,6287054,36.96,ADANIPOWER
138,2026-02-08 18:30:00,EQ,154.0,154.85,150.6,152.74,151.1,151.37,152.39,13739514,2093816887.6,81375,5473531,39.84,ADANIPOWER
139,2026-02-05 18:30:00,EQ,152.0,154.11,150.0,153.45,152.25,152.74,152.64,17334858,2645998642.77,81508,6084741,35.1,ADANIPOWER
140,2026-02-04 18:30:00,EQ,155.29,156.9,151.1,155.29,152.75,153.45,153.18,26958184,4129482812.62,123395,6808426,25.26,ADANIPOWER
141,2026-02-03 18:30:00,EQ,145.0,156.09,143.0,143.62,154.3,155.29,152.45,78428934,11956730142.13,334391,25841380,32.95,ADANIPOWER
142,2026-02-02 18:30:00,EQ,145.0,149.04,140.6,134.6,144.5,143.62,144.65,54947535,7947920572.17,240251,14896223,27.11,ADANIPOWER
143,2026-02-01 18:30:00,EQ,133.48,135.0,130.63,132.85,134.7,134.6,133.1,10586714,1409073757.79,165127,4436008,41.9,ADANIPOWER
144,2026-01-31 18:30:00,EQ,136.5,139.86,131.95,135.38,133.48,132.85,134.69,10156494,1368026115.07,99024,4093670,40.31,ADANIPOWER
145,2026-01-29 18:30:00,EQ,133.0,136.5,131.91,133.88,135.87,135.38,134.37,15157606,2036667836.47,104743,7055423,46.55,ADANIPOWER
146,2026-01-28 18:30:00,EQ,135.5,136.49,132.64,134.72,133.89,133.88,134.47,26866171,3612745580.79,149371,9165972,34.12,ADANIPOWER
147,2026-01-27 18:30:00,EQ,135.14,135.9,133.6,134.5,135.9,134.72,134.28,14843718,1993237356.67,111332,6650999,44.81,ADANIPOWER
148,2026-01-26 18:30:00,EQ,135.0,137.5,132.96,132.96,134.71,134.5,135.25,24095155,3258786681.47,160084,6153360,25.54,ADANIPOWER
